X,Y,Z,dx,dy,dz,Au_gpt,Cu_pct,density,LITO
620035,7780045,437.5,10,10,5,0.221,0.036,2.617,WASTE
620045,7780045,437.5,10,10,5,0.356,0.025,2.621,WASTE
620055,7780045,437.5,10,10,5,0.385,0.008,2.572,WASTE
620065,7780045,437.5,10,10,5,0.139,0.019,2.614,WASTE
620075,7780045,437.5,10,10,5,0.177,0.022,2.639,WASTE
620085,7780045,437.5,10,10,5,0.333,0.022,2.586,SHALE
620095,7780045,437.5,10,10,5,0.517,0.015,2.560,WASTE
620105,7780045,437.5,10,10,5,0.264,0.028,2.590,WASTE
620115,7780045,437.5,10,10,5,-9999,0.042,2.547,WASTE
620125,7780045,437.5,10,10,5,0.272,0.024,2.647,SHALE
620135,7780045,437.5,10,10,5,0.188,0.009,2.627,SHALE
620145,7780045,437.5,10,10,5,0.403,0.031,2.702,WASTE
620155,7780045,437.5,10,10,5,0.147,0.013,2.611,WASTE
620165,7780045,437.5,10,10,5,0.340,0.012,2.536,SHALE
620175,7780045,437.5,10,10,5,0.103,0.018,2.514,WASTE
620185,7780045,437.5,10,10,5,0.060,0.034,2.559,WASTE
620195,7780045,437.5,10,10,5,0.061,0.019,2.506,SHALE
620005,7780055,437.5,10,10,5,0.154,0.018,2.500,WASTE
620015,7780055,437.5,10,10,5,0.121,0.051,2.578,WASTE
620025,7780055,437.5,10,10,5,0.081,0.018,2.542,SHALE
620035,7780055,437.5,10,10,5,0.185,0.019,2.490,WASTE
620045,7780055,437.5,10,10,5,0.173,0.049,2.512,SHALE
620055,7780055,437.5,10,10,5,0.154,0.041,2.552,WASTE
620065,7780055,437.5,10,10,5,0.683,0.031,2.582,SHALE
620075,7780055,437.5,10,10,5,0.427,0.030,2.618,WASTE
620085,7780055,437.5,10,10,5,0.246,0.058,2.548,SHALE
620095,7780055,437.5,10,10,5,0.657,0.026,2.610,SHALE
620105,7780055,437.5,10,10,5,0.140,0.019,2.624,SHALE
620115,7780055,437.5,10,10,5,0.367,0.026,2.581,SHALE
620125,7780055,437.5,10,10,5,0.166,0.013,2.579,WASTE
620135,7780055,437.5,10,10,5,0.575,0.023,2.638,WASTE
620145,7780055,437.5,10,10,5,0.454,0.042,2.601,SHALE
620155,7780055,437.5,10,10,5,0.137,0.013,2.514,WASTE
620165,7780055,437.5,10,10,5,0.187,0.013,2.536,SHALE
620175,7780055,437.5,10,10,5,0.042,0.017,2.545,SHALE
620185,7780055,437.5,10,10,5,0.073,0.016,2.592,WASTE
620195,7780055,437.5,10,10,5,0.058,0.011,2.553,WASTE
620005,7780065,437.5,10,10,5,0.061,0.015,2.481,SHALE
620015,7780065,437.5,10,10,5,0.203,0.015,2.594,WASTE
620025,7780065,437.5,10,10,5,0.112,0.017,2.533,SHALE
620035,7780065,437.5,10,10,5,0.153,0.030,2.601,SHALE
620045,7780065,437.5,10,10,5,0.366,0.030,2.552,SHALE
620055,7780065,437.5,10,10,5,0.450,0.012,2.574,WASTE
620065,7780065,437.5,10,10,5,0.232,0.070,2.557,WASTE
620075,7780065,437.5,10,10,5,-9999,0.034,2.620,SHALE
620085,7780065,437.5,10,10,5,0.441,0.056,2.606,SHALE
620095,7780065,437.5,10,10,5,0.728,0.036,2.548,SHALE
620105,7780065,437.5,10,10,5,0.527,0.033,2.601,SHALE
620115,7780065,437.5,10,10,5,0.374,0.026,2.601,SHALE
620125,7780065,437.5,10,10,5,0.502,0.036,2.578,WASTE
620135,7780065,437.5,10,10,5,0.242,0.016,2.547,SHALE
620145,7780065,437.5,10,10,5,0.781,0.043,2.677,SHALE
620155,7780065,437.5,10,10,5,0.153,0.037,2.592,WASTE
620165,7780065,437.5,10,10,5,0.244,0.033,2.552,SHALE
620175,7780065,437.5,10,10,5,0.200,0.081,2.503,WASTE
620185,7780065,437.5,10,10,5,0.083,0.021,2.602,WASTE
620195,7780065,437.5,10,10,5,0.092,0.013,2.562,WASTE
620005,7780075,437.5,10,10,5,0.107,0.013,2.507,WASTE
620015,7780075,437.5,10,10,5,0.122,0.111,2.432,WASTE
620025,7780075,437.5,10,10,5,0.250,0.011,2.493,WASTE
620035,7780075,437.5,10,10,5,0.454,0.022,2.630,WASTE
620045,7780075,437.5,10,10,5,0.303,0.060,2.528,SHALE
620055,7780075,437.5,10,10,5,0.399,0.034,2.613,SHALE
620065,7780075,437.5,10,10,5,0.572,0.061,2.554,SHALE
620075,7780075,437.5,10,10,5,0.483,0.067,2.646,WASTE
620085,7780075,437.5,10,10,5,0.338,0.070,2.591,SHALE
620095,7780075,437.5,10,10,5,0.917,0.089,2.605,WASTE
620105,7780075,437.5,10,10,5,0.514,0.045,2.639,SHALE
620115,7780075,437.5,10,10,5,0.826,0.058,2.621,WASTE
620125,7780075,437.5,10,10,5,0.271,0.052,2.599,SHALE
620135,7780075,437.5,10,10,5,0.360,0.037,2.576,WASTE
620145,7780075,437.5,10,10,5,0.300,0.080,2.649,WASTE
620155,7780075,437.5,10,10,5,0.267,0.016,2.612,SHALE
620165,7780075,437.5,10,10,5,0.196,0.027,2.497,SHALE
620175,7780075,437.5,10,10,5,0.351,0.036,2.602,WASTE
620185,7780075,437.5,10,10,5,0.044,0.027,2.615,SHALE
620195,7780075,437.5,10,10,5,0.081,0.035,2.532,SHALE
620005,7780085,437.5,10,10,5,0.142,0.018,2.588,WASTE
620015,7780085,437.5,10,10,5,0.135,0.047,2.658,SHALE
620025,7780085,437.5,10,10,5,0.282,0.018,2.595,WASTE
620035,7780085,437.5,10,10,5,0.656,0.017,2.600,SHALE
620045,7780085,437.5,10,10,5,0.402,0.036,2.621,SHALE
620055,7780085,437.5,10,10,5,0.440,0.077,2.641,WASTE
620065,7780085,437.5,10,10,5,0.351,0.049,2.587,SHALE
620075,7780085,437.5,10,10,5,0.349,0.033,2.593,WASTE
620085,7780085,437.5,10,10,5,1.825,0.124,2.575,BIF
620095,7780085,437.5,10,10,5,2.206,0.151,2.596,BIF
620105,7780085,437.5,10,10,5,0.474,0.036,2.572,SHALE
620115,7780085,437.5,10,10,5,1.059,0.041,2.595,BIF
620125,7780085,437.5,10,10,5,0.532,0.075,2.686,WASTE
620135,7780085,437.5,10,10,5,0.707,0.047,2.566,SHALE
620145,7780085,437.5,10,10,5,0.441,0.057,2.588,WASTE
620155,7780085,437.5,10,10,5,0.654,0.056,2.624,WASTE
620165,7780085,437.5,10,10,5,0.241,0.035,2.668,SHALE
620175,7780085,437.5,10,10,5,0.405,0.022,2.494,SHALE
620185,7780085,437.5,10,10,5,0.082,0.008,2.578,WASTE
620195,7780085,437.5,10,10,5,0.075,0.020,2.651,SHALE
620005,7780095,437.5,10,10,5,0.273,0.021,2.550,SHALE
620015,7780095,437.5,10,10,5,0.210,0.056,2.516,WASTE
620025,7780095,437.5,10,10,5,0.619,0.055,2.534,WASTE
620035,7780095,437.5,10,10,5,0.407,0.018,2.530,WASTE
620045,7780095,437.5,10,10,5,0.643,0.029,2.535,WASTE
620055,7780095,437.5,10,10,5,0.497,0.041,2.617,SHALE
620065,7780095,437.5,10,10,5,0.893,0.066,2.667,WASTE
620075,7780095,437.5,10,10,5,0.280,0.048,2.657,WASTE
620085,7780095,437.5,10,10,5,-9999,0.093,2.660,WASTE
620095,7780095,437.5,10,10,5,1.336,0.053,2.628,BIF
620105,7780095,437.5,10,10,5,1.483,0.122,2.647,BIF
620115,7780095,437.5,10,10,5,0.849,0.128,2.580,WASTE
620125,7780095,437.5,10,10,5,1.031,0.047,2.718,BIF
620135,7780095,437.5,10,10,5,0.532,0.041,2.609,WASTE
620145,7780095,437.5,10,10,5,0.231,0.078,2.544,WASTE
620155,7780095,437.5,10,10,5,0.143,0.027,2.601,WASTE
620165,7780095,437.5,10,10,5,0.178,0.014,2.649,WASTE
620175,7780095,437.5,10,10,5,0.243,0.027,2.680,SHALE
620185,7780095,437.5,10,10,5,0.218,0.035,2.557,WASTE
620195,7780095,437.5,10,10,5,0.104,0.019,2.494,WASTE
620005,7780105,437.5,10,10,5,-9999,0.023,2.560,WASTE
620015,7780105,437.5,10,10,5,0.138,0.036,2.546,SHALE
620025,7780105,437.5,10,10,5,0.261,0.027,2.561,SHALE
620035,7780105,437.5,10,10,5,0.372,0.046,2.642,SHALE
620045,7780105,437.5,10,10,5,0.448,0.036,2.603,SHALE
620055,7780105,437.5,10,10,5,0.855,0.172,2.492,SHALE
620065,7780105,437.5,10,10,5,0.385,0.075,2.568,WASTE
620075,7780105,437.5,10,10,5,1.533,0.049,2.665,BIF
620085,7780105,437.5,10,10,5,1.246,0.133,2.592,BIF
620095,7780105,437.5,10,10,5,0.929,0.108,2.672,WASTE
620105,7780105,437.5,10,10,5,1.402,0.269,2.605,BIF
620115,7780105,437.5,10,10,5,0.941,0.067,2.559,SHALE
620125,7780105,437.5,10,10,5,0.746,0.065,2.588,WASTE
620135,7780105,437.5,10,10,5,0.466,0.021,2.633,WASTE
620145,7780105,437.5,10,10,5,0.329,0.046,2.574,SHALE
620155,7780105,437.5,10,10,5,0.855,0.033,2.626,SHALE
620165,7780105,437.5,10,10,5,0.240,0.031,2.492,SHALE
620175,7780105,437.5,10,10,5,0.307,0.023,2.538,SHALE
620185,7780105,437.5,10,10,5,0.208,0.016,2.635,SHALE
620195,7780105,437.5,10,10,5,0.303,0.012,2.636,WASTE
620005,7780115,437.5,10,10,5,0.236,0.038,2.548,SHALE
620015,7780115,437.5,10,10,5,0.098,0.043,2.578,WASTE
620025,7780115,437.5,10,10,5,0.414,0.042,2.547,SHALE
620035,7780115,437.5,10,10,5,0.345,0.020,2.545,WASTE
620045,7780115,437.5,10,10,5,0.736,0.052,2.622,SHALE
620055,7780115,437.5,10,10,5,1.502,0.046,2.557,BIF
620065,7780115,437.5,10,10,5,0.625,0.113,2.610,WASTE
620075,7780115,437.5,10,10,5,1.529,0.067,2.544,BIF
620085,7780115,437.5,10,10,5,0.877,0.229,2.604,SHALE
620095,7780115,437.5,10,10,5,0.903,0.129,2.657,WASTE
620105,7780115,437.5,10,10,5,0.533,0.085,2.646,WASTE
620115,7780115,437.5,10,10,5,0.991,0.048,2.675,WASTE
620125,7780115,437.5,10,10,5,1.767,0.092,2.657,BIF
620135,7780115,437.5,10,10,5,0.757,0.037,2.591,WASTE
620145,7780115,437.5,10,10,5,0.536,0.024,2.653,WASTE
620155,7780115,437.5,10,10,5,0.865,0.069,2.596,WASTE
620165,7780115,437.5,10,10,5,0.459,0.024,2.564,WASTE
620175,7780115,437.5,10,10,5,0.234,0.021,2.471,WASTE
620185,7780115,437.5,10,10,5,0.138,0.029,2.552,SHALE
620195,7780115,437.5,10,10,5,0.094,0.012,2.531,WASTE
620005,7780125,437.5,10,10,5,0.187,0.035,2.557,SHALE
620015,7780125,437.5,10,10,5,0.270,0.037,2.456,WASTE
620025,7780125,437.5,10,10,5,0.206,0.044,2.543,WASTE
620035,7780125,437.5,10,10,5,0.235,0.035,2.561,SHALE
620045,7780125,437.5,10,10,5,0.565,0.057,2.616,WASTE
620055,7780125,437.5,10,10,5,0.804,0.081,2.612,SHALE
620065,7780125,437.5,10,10,5,1.174,0.063,2.542,BIF
620075,7780125,437.5,10,10,5,0.791,0.095,2.621,SHALE
620085,7780125,437.5,10,10,5,0.945,0.135,2.600,WASTE
620095,7780125,437.5,10,10,5,0.578,0.166,2.658,SHALE
620105,7780125,437.5,10,10,5,1.391,0.105,2.604,BIF
620115,7780125,437.5,10,10,5,-9999,0.113,2.592,BIF
620125,7780125,437.5,10,10,5,0.726,0.068,2.598,WASTE
620135,7780125,437.5,10,10,5,0.638,0.092,2.568,WASTE
620145,7780125,437.5,10,10,5,0.957,0.038,2.556,SHALE
620155,7780125,437.5,10,10,5,0.407,0.036,2.608,SHALE
620165,7780125,437.5,10,10,5,0.388,0.039,2.578,SHALE
620175,7780125,437.5,10,10,5,0.307,0.055,2.528,WASTE
620185,7780125,437.5,10,10,5,0.278,0.060,2.565,SHALE
620195,7780125,437.5,10,10,5,0.116,0.034,2.546,SHALE
620005,7780135,437.5,10,10,5,0.286,0.019,2.631,WASTE
620015,7780135,437.5,10,10,5,0.098,0.018,2.528,WASTE
620025,7780135,437.5,10,10,5,0.477,0.018,2.502,SHALE
620035,7780135,437.5,10,10,5,0.218,0.022,2.636,WASTE
620045,7780135,437.5,10,10,5,0.463,0.048,2.599,SHALE
620055,7780135,437.5,10,10,5,0.876,0.024,2.564,WASTE
620065,7780135,437.5,10,10,5,0.355,0.040,2.562,WASTE
620075,7780135,437.5,10,10,5,1.060,0.056,2.660,BIF
620085,7780135,437.5,10,10,5,0.763,0.160,2.604,SHALE
620095,7780135,437.5,10,10,5,0.629,0.133,2.619,WASTE
620105,7780135,437.5,10,10,5,0.669,0.066,2.626,WASTE
620115,7780135,437.5,10,10,5,1.099,0.066,2.644,BIF
620125,7780135,437.5,10,10,5,1.497,0.045,2.555,BIF
620135,7780135,437.5,10,10,5,0.987,0.059,2.680,SHALE
620145,7780135,437.5,10,10,5,0.823,0.023,2.629,WASTE
620155,7780135,437.5,10,10,5,0.220,0.026,2.655,WASTE
620165,7780135,437.5,10,10,5,0.193,0.035,2.490,SHALE
620175,7780135,437.5,10,10,5,0.226,0.013,2.573,WASTE
620185,7780135,437.5,10,10,5,0.105,0.071,2.530,WASTE
620195,7780135,437.5,10,10,5,0.097,0.020,2.579,SHALE
620005,7780145,437.5,10,10,5,0.106,0.013,2.513,WASTE
620015,7780145,437.5,10,10,5,0.437,0.011,2.555,WASTE
620025,7780145,437.5,10,10,5,0.406,0.053,2.671,WASTE
620035,7780145,437.5,10,10,5,0.726,0.084,2.600,SHALE
620045,7780145,437.5,10,10,5,0.436,0.019,2.692,SHALE
620055,7780145,437.5,10,10,5,0.225,0.087,2.513,WASTE
620065,7780145,437.5,10,10,5,0.944,0.039,2.530,WASTE
620075,7780145,437.5,10,10,5,0.910,0.104,2.750,SHALE
620085,7780145,437.5,10,10,5,0.948,0.076,2.553,WASTE
620095,7780145,437.5,10,10,5,1.486,0.042,2.638,BIF
620105,7780145,437.5,10,10,5,0.527,0.077,2.606,WASTE
620115,7780145,437.5,10,10,5,1.340,0.091,2.789,BIF
620125,7780145,437.5,10,10,5,1.692,0.112,2.555,BIF
620135,7780145,437.5,10,10,5,0.605,0.051,2.610,WASTE
620145,7780145,437.5,10,10,5,0.363,0.025,2.593,SHALE
620155,7780145,437.5,10,10,5,0.433,0.025,2.587,WASTE
620165,7780145,437.5,10,10,5,0.179,0.025,2.483,SHALE
620175,7780145,437.5,10,10,5,0.184,0.066,2.598,WASTE
620185,7780145,437.5,10,10,5,0.111,0.012,2.646,SHALE
620195,7780145,437.5,10,10,5,0.057,0.033,2.596,SHALE
620005,7780155,437.5,10,10,5,0.080,0.028,2.516,SHALE
620015,7780155,437.5,10,10,5,0.420,0.026,2.470,SHALE
620025,7780155,437.5,10,10,5,0.178,0.052,2.516,SHALE
620035,7780155,437.5,10,10,5,0.306,0.045,2.575,SHALE
620045,7780155,437.5,10,10,5,0.260,0.046,2.512,WASTE
620055,7780155,437.5,10,10,5,0.675,0.027,2.593,WASTE
620065,7780155,437.5,10,10,5,0.418,0.026,2.559,SHALE
620075,7780155,437.5,10,10,5,0.455,0.023,2.541,WASTE
620085,7780155,437.5,10,10,5,0.677,0.070,2.622,SHALE
620095,7780155,437.5,10,10,5,0.812,0.068,2.625,SHALE
620105,7780155,437.5,10,10,5,0.910,0.041,2.570,WASTE
620115,7780155,437.5,10,10,5,1.181,0.070,2.589,BIF
620125,7780155,437.5,10,10,5,1.303,0.041,2.634,BIF
620135,7780155,437.5,10,10,5,0.293,0.033,2.555,SHALE
620145,7780155,437.5,10,10,5,0.324,0.027,2.623,WASTE
620155,7780155,437.5,10,10,5,0.614,0.022,2.605,SHALE
620165,7780155,437.5,10,10,5,0.246,0.015,2.521,SHALE
620175,7780155,437.5,10,10,5,0.170,0.008,2.549,SHALE
620185,7780155,437.5,10,10,5,0.121,0.056,2.607,SHALE
620195,7780155,437.5,10,10,5,0.051,0.016,2.461,WASTE
620005,7780165,437.5,10,10,5,0.136,0.030,2.556,WASTE
620015,7780165,437.5,10,10,5,0.140,0.009,2.517,WASTE
620025,7780165,437.5,10,10,5,0.351,0.018,2.591,WASTE
620035,7780165,437.5,10,10,5,0.596,0.043,2.606,WASTE
620045,7780165,437.5,10,10,5,0.357,0.011,2.554,WASTE
620055,7780165,437.5,10,10,5,-9999,0.032,2.597,SHALE
620065,7780165,437.5,10,10,5,0.757,0.033,2.553,SHALE
620075,7780165,437.5,10,10,5,0.587,0.112,2.582,WASTE
620085,7780165,437.5,10,10,5,0.385,0.033,2.639,WASTE
620095,7780165,437.5,10,10,5,0.526,0.025,2.664,WASTE
620105,7780165,437.5,10,10,5,0.335,0.069,2.589,SHALE
620115,7780165,437.5,10,10,5,0.953,0.013,2.603,WASTE
620125,7780165,437.5,10,10,5,1.230,0.036,2.646,BIF
620135,7780165,437.5,10,10,5,0.286,0.049,2.507,SHALE
620145,7780165,437.5,10,10,5,-9999,0.011,2.486,WASTE
620155,7780165,437.5,10,10,5,0.259,0.030,2.528,SHALE
620165,7780165,437.5,10,10,5,0.190,0.019,2.506,SHALE
620175,7780165,437.5,10,10,5,0.133,0.027,2.484,WASTE
620185,7780165,437.5,10,10,5,0.118,0.014,2.611,WASTE
620195,7780165,437.5,10,10,5,0.061,0.018,2.594,SHALE
620005,7780175,437.5,10,10,5,-9999,0.020,2.590,WASTE
620015,7780175,437.5,10,10,5,0.126,0.013,2.592,SHALE
620025,7780175,437.5,10,10,5,0.282,0.024,2.592,WASTE
620035,7780175,437.5,10,10,5,0.143,0.013,2.572,WASTE
620045,7780175,437.5,10,10,5,0.087,0.026,2.626,WASTE
620055,7780175,437.5,10,10,5,0.312,0.021,2.615,SHALE
620065,7780175,437.5,10,10,5,0.211,0.014,2.647,WASTE
620075,7780175,437.5,10,10,5,0.607,0.067,2.615,SHALE
620085,7780175,437.5,10,10,5,0.386,0.039,2.587,WASTE
620095,7780175,437.5,10,10,5,0.417,0.034,2.658,WASTE
620105,7780175,437.5,10,10,5,0.433,0.031,2.605,WASTE
620115,7780175,437.5,10,10,5,-9999,0.042,2.613,WASTE
620125,7780175,437.5,10,10,5,0.559,0.021,2.595,WASTE
620135,7780175,437.5,10,10,5,0.361,0.030,2.627,WASTE
620145,7780175,437.5,10,10,5,0.266,0.014,2.586,WASTE
620155,7780175,437.5,10,10,5,0.162,0.020,2.546,WASTE
620165,7780175,437.5,10,10,5,0.118,0.035,2.577,SHALE
620175,7780175,437.5,10,10,5,0.096,0.012,2.529,WASTE
620185,7780175,437.5,10,10,5,0.075,0.008,2.576,WASTE
620195,7780175,437.5,10,10,5,0.079,0.020,2.482,SHALE
620005,7780185,437.5,10,10,5,0.126,0.047,2.527,WASTE
620015,7780185,437.5,10,10,5,0.141,0.022,2.539,WASTE
620025,7780185,437.5,10,10,5,-9999,0.012,2.574,SHALE
620035,7780185,437.5,10,10,5,0.229,0.015,2.570,WASTE
620045,7780185,437.5,10,10,5,0.151,0.030,2.557,WASTE
620055,7780185,437.5,10,10,5,0.314,0.016,2.590,WASTE
620065,7780185,437.5,10,10,5,0.175,0.025,2.648,SHALE
620075,7780185,437.5,10,10,5,0.159,0.025,2.582,WASTE
620085,7780185,437.5,10,10,5,0.235,0.037,2.498,SHALE
620095,7780185,437.5,10,10,5,0.308,0.026,2.566,SHALE
620105,7780185,437.5,10,10,5,0.262,0.077,2.647,WASTE
620115,7780185,437.5,10,10,5,0.574,0.023,2.597,WASTE
620125,7780185,437.5,10,10,5,0.188,0.024,2.625,WASTE
620135,7780185,437.5,10,10,5,0.109,0.021,2.540,WASTE
620145,7780185,437.5,10,10,5,0.270,0.026,2.538,WASTE
620155,7780185,437.5,10,10,5,0.244,0.031,2.645,SHALE
620165,7780185,437.5,10,10,5,0.035,0.038,2.497,SHALE
620175,7780185,437.5,10,10,5,0.226,0.026,2.558,SHALE
620185,7780185,437.5,10,10,5,0.071,0.014,2.596,WASTE
620195,7780185,437.5,10,10,5,0.039,0.016,2.557,SHALE
620005,7780195,437.5,10,10,5,0.072,0.025,2.547,WASTE
620015,7780195,437.5,10,10,5,0.072,0.009,2.474,SHALE
620025,7780195,437.5,10,10,5,0.093,0.033,2.610,SHALE
620035,7780195,437.5,10,10,5,0.294,0.018,2.498,SHALE
620045,7780195,437.5,10,10,5,0.245,0.023,2.492,WASTE
620055,7780195,437.5,10,10,5,0.125,0.009,2.545,WASTE
620065,7780195,437.5,10,10,5,0.107,0.020,2.637,SHALE
620075,7780195,437.5,10,10,5,0.151,0.031,2.601,WASTE
620085,7780195,437.5,10,10,5,0.220,0.027,2.371,SHALE
620095,7780195,437.5,10,10,5,0.259,0.057,2.479,WASTE
620105,7780195,437.5,10,10,5,0.151,0.051,2.574,SHALE
620115,7780195,437.5,10,10,5,0.122,0.036,2.604,SHALE
620125,7780195,437.5,10,10,5,0.291,0.044,2.579,WASTE
620135,7780195,437.5,10,10,5,0.092,0.022,2.613,SHALE
620145,7780195,437.5,10,10,5,0.134,0.012,2.519,SHALE
620155,7780195,437.5,10,10,5,0.114,0.056,2.520,SHALE
620165,7780195,437.5,10,10,5,0.037,0.010,2.565,SHALE
620175,7780195,437.5,10,10,5,0.080,0.022,2.592,WASTE
620185,7780195,437.5,10,10,5,0.078,0.009,2.618,WASTE
620195,7780195,437.5,10,10,5,0.047,0.016,2.541,WASTE
